Target_Type,Target_Keyword,StandardDeviation,StandardDeviation_Mean,Kurtosis,Kurtosis_Mean,Skewness,Skewness_Mean
Sports,Baseball,"[0.058707505, 0.055443827, 0.087322585, 0.072392404, 0.061787933, 0.045664523, 0.05110678, 0.059765402, 0.056076314, 0.084801845, 0.07152077, 0.060198426, 0.06131209, 0.050474513, 0.066141814, 0.06345563, 0.0715621, 0.0780665, 0.06902021, 0.065741226]",0.064528115,"[0.3602957700126077, -0.1466357996240828, 0.670691577328419, -0.11142100375408592, 0.5623756265351059, 0.04959685276222192, -0.4213334589866946, -0.5128342056516813, -0.29133150750080317, 0.3709349853395407, -0.3780268154003643, 0.0029910316930608083, -0.9976628940985899, -0.496933052702893, -0.3240148412947539, -0.3871110243076368, -0.44055503150997355, -0.37059201513171347, 0.07209462508270414, 1.0251088220315676]",-0.08821811795890225,"[0.3349812581887309, 0.5007549712087008, 1.2002883824085124, 0.5425523909644284, 0.057310968947506556, 0.41083136576936435, -0.21110531787287323, -0.11633451580003053, 0.14825071792334496, 1.0170858994255183, 0.18047222714186456, 0.011059408338984883, 0.048314957641975693, 0.38083645059013804, -0.048793981902777325, 0.37421198896046, 0.22020555499397743, 0.025425667697032146, 0.7228180425790733, 0.6238959418551491]",0.32115311895295406
Sports,Rugby,"[0.057163622, 0.054624446, 0.05460181, 0.04790216, 0.05771362, 0.06424378, 0.056832593, 0.052628588, 0.0628384, 0.053140104, 0.050048508, 0.06081194, 0.06580951, 0.06234371, 0.05361187, 0.05425694, 0.05457035, 0.06653691, 0.05407179, 0.06843545]",0.05760931,"[-0.5532275410106173, -0.30329323610831516, -0.6994349464583527, -0.6341025519607917, -0.046795344075852174, -0.6792750938792, 0.28098298474992056, -0.2707263632499548, 0.07246080754802176, -0.12393592798582276, 0.16491381097729585, -0.06881232749136812, -0.10647476777753839, -0.2831584408006975, -0.02675077490607336, -0.3251772324015878, -0.06172111803731939, -0.0318390720815831, -0.29980550209694723, -0.9224339635268728]",-0.2459303300286828,"[0.4039582416940616, 0.3073919898612071, 0.23385626114137664, 0.1683173135678212, -0.2160789574054578, 0.06082685027427485, -0.01870464956893327, 0.4182384867693599, 0.6262064097421552, -0.5184526869594567, 0.047366453071719085, -0.05196689136539155, 0.29775273639099015, -0.1545178480842036, -0.14093337010073864, 0.23228870157136786, 0.2984847687861977, 0.6005615327380612, 0.3597091376308001, -0.09075698328470054]",0.1431773748235255
Sports,Cricket,"[0.047468707, 0.058366574, 0.042355273, 0.04803127, 0.04302575, 0.043962874, 0.055293184, 0.052744124, 0.05093882, 0.063009985, 0.055862874, 0.05839774, 0.054236583, 0.06448471, 0.048210736, 0.051258363, 0.048852038, 0.047783032, 0.04704478, 0.06590819]",0.052361775,"[0.983953013498172, -0.5804321847159097, -0.4438950079081616, -0.1255792871400967, 0.626617213848149, -0.3173877964434424, -0.4603927242879289, -0.1315960734984878, -0.5588778029984178, 0.3158235424971756, -0.46191012599679393, 0.21533222413880715, -0.886203001729136, -0.7100037940854653, -0.05864892045514791, 0.47315644137533, 0.27599331633804525, -0.777753738106274, -0.06691858787475002, -0.16597555152326438]",-0.14273494225337988,"[0.40896114277654033, 0.18332757459608073, -0.02397564838818015, 0.34395832872219523, 0.1783886939465421, 0.016392955148930577, 0.3297195214159056, 0.09345964154752918, 0.06862495046205826, -0.026437810284195406, 0.38673648382415965, -0.06619098886928748, 0.1277120084306032, 0.1588418434388347, -0.24579959828354078, -0.1537164837039977, 0.1787295682462543, 0.003876313474340062, 0.15474057555973827, -0.16107202074226865]",0.09781385256591209
Sports,Badminton,"[0.056317657, 0.07463871, 0.07808449, 0.061222944, 0.056952838, 0.06983251, 0.05000755, 0.056690905, 0.060110513, 0.055953726, 0.068374164, 0.06254683, 0.05717811, 0.066476874, 0.05469265, 0.050886936, 0.064993456, 0.060241327, 0.06677679, 0.06396462]",0.06179718,"[-0.09247802425615159, -0.5939647038727234, 0.2463340890396859, -0.9281212654817086, -0.4273913719485267, -0.423301224907465, -0.04652828558360289, -0.7879872793792311, -0.10454336852395318, -0.7655966004187138, 0.0031196267815793988, 0.1619963866736045, -0.3165755024815433, 0.19659758020325713, -0.6225164573703705, -0.31941703515217057, -0.30860723793736833, -0.20636334957664015, -0.3654386975557524, -0.5412067728520324]",-0.31209947472999133,"[0.2190633088511885, -0.13241317535194932, 0.7125657973983057, 0.24459244784367312, 0.20698079679648165, 0.34842291317829754, -0.11625056197407535, 0.030071388126875872, 0.21513838842249974, 0.05777481534351068, 0.5447323367725093, 0.6845945117282052, 0.23481869700493946, 0.627000705989514, 0.1949693517454801, -0.006736925262009551, 0.30990430769290134, -0.08864881658841325, 0.3351610438742282, -0.32851728623501925]",0.21466120226785718
Sports,Swimming,"[0.07261989, 0.046688754, 0.0716427, 0.07039947, 0.065465435, 0.053000845, 0.05882965, 0.06124006, 0.061635755, 0.06750194, 0.06490248, 0.07694566, 0.052479178, 0.07858543, 0.058111027, 0.0641755, 0.050696164, 0.049071632, 0.07023399, 0.053335834]",0.062378068,"[-0.443792479348585, -0.4939948817354054, -0.21637930936777883, -0.670948239541556, -0.3719207606565349, 0.3311363213676657, -0.8301884490061449, -0.5539106739671773, -0.6249185158751951, -0.48316431152847983, -0.5937936569640532, -0.3876466807368777, -0.49820616185039324, -0.4042811088160452, -0.3029618014670574, -0.30906156375678684, -0.5325385321135587, 0.5103638635538537, -0.08423897886025111, 0.38389262861956075]",-0.32882766460254,"[0.08045469873852447, 0.1675299622271272, 0.3666918200740932, 0.3677378343734342, 0.26775968318152615, -0.19025497378249578, 0.19280148591171692, 0.13602353906758158, 0.26504452152754576, 0.18087011571587566, -0.30787428546128603, -0.20065283702765027, -0.049064676424954476, 0.46975032306465897, 0.11747337645664026, 0.2684888621384788, -0.0184091574887784, -0.3511786478853542, 0.37746493221173266, -0.2097644802341417]",0.09654460481921372
Sports,Gymnastics,"[0.06171896, 0.06624603, 0.07888083, 0.05852409, 0.065164655, 0.05356097, 0.07200069, 0.07144277, 0.06839699, 0.049330547, 0.06993349, 0.060733795, 0.07431311, 0.060796615, 0.059692137, 0.07014959, 0.05889792, 0.060839415, 0.05696363, 0.058533825]",0.063806005,"[-0.32594852039083744, -0.8494896967952545, -0.21151435953188757, -0.5929680578206393, -0.26995288514297666, -0.11296174638302592, -0.30553422595304314, -0.23345601480030798, -0.2825387951263534, -0.7405311728151527, 0.1958622705441524, -0.8344058428390704, -0.09600938917403701, -0.4552348632191956, -0.2465346862304556, -0.36513368063680085, -0.2003280426268068, -0.6518674641592703, -0.31409616759379233, -0.586496817034365]",-0.37395700788645597,"[0.1276824999390923, 0.006274918879272931, 0.5593174531354876, 0.3462931099472938, 0.31471182154928434, 0.3038136973541885, 0.7059448305260394, 0.3451624495105934, 0.17322136250833622, 0.2908532361110879, -0.5311225414123105, 0.05741574273619256, 0.5879255115627443, 0.20374789635262713, -0.050113400310883, 0.5754939033037585, 0.29597987782183544, 0.07524206878614392, 0.13546570110423328, -0.24411022337823163]",0.21395999580133934
Objects,Car_Fixing,"[0.070230745, 0.07289471, 0.06477514, 0.06325492, 0.06616885, 0.0710517, 0.069064006, 0.06718949, 0.07531665, 0.0644936, 0.07012996, 0.068453476, 0.07460173, 0.05848884, 0.081612, 0.05984033, 0.07297726, 0.060113017, 0.07185816, 0.059299085]",0.06809069,"[-0.03652659501077071, -0.5689489854552101, -0.7707629850350322, -0.3776791844364902, -0.9506891447952643, -0.1980730978995222, -0.5677025975240189, -0.5173845867387148, -0.6879750138209784, -1.0139098564922364, -0.5476217360823856, -0.2710874003024273, -0.3850944297583525, -0.17149936539924804, -0.46642552599716014, 0.29243164806830535, -0.5057794506066244, -0.5383058686508568, -0.5253739769599388, -0.3612261839708619]",-0.45848171684338945,"[0.21053791317357018, 0.08783124164165898, 0.18152978154981256, 0.3669770202801646, 0.20988889560869306, -0.20114110256080675, 0.1149757550345264, 0.06670704158056026, 0.26263607702662867, -0.2763586994483257, -0.008902045288647416, -0.3045407726125129, 0.2888571468678304, 0.4759600682225868, 0.2991115719473862, 0.33001186532424664, 0.3442429844435184, 0.09667487733923662, 0.21741377907773668, -0.04132620178561274]",0.13605435987111253
Objects,Farm_Machinery,"[0.07480671, 0.0811725, 0.08204367, 0.06954373, 0.06429445, 0.067610525, 0.054998364, 0.06482563, 0.058316864, 0.08756734, 0.055555623, 0.09563558, 0.08047014, 0.07990297, 0.088267416, 0.068559505, 0.07226533, 0.09161537, 0.077429, 0.08873068]",0.07518056,"[-0.32276745381270455, -0.4691167212143026, -0.30590686859647054, 0.5293485062518304, -0.2190184181037016, -0.48441096088885427, -0.6766692911613892, 0.3819842994130682, -0.5355562196376273, -0.3098523823222843, 0.4538486721251722, -0.18087946302742353, -0.3557907243151428, -0.19176587119838384, -0.4064972358389256, -0.5246501806937656, 0.10529110587475943, -0.8381852835568222, -0.16851257535469433, -0.38697564176638766]",-0.2453041353912025,"[0.05882169502034284, -0.2885813974868694, -0.10544897855213925, 0.48385284970294645, 0.16149313449831298, 0.3845601541763571, -0.14356721123839325, -0.684551313283348, 0.15508051503374443, 0.26810354066158104, -0.4174405560883188, 0.19657511587897075, -0.1276195076260408, 0.11411271954896096, 0.11971758278855862, 0.13905826757372924, -0.18122088539288014, 0.04375181771624058, -0.41442792455632466, 0.10808227123126089]",-0.006482405519665421
Objects,Fishing_Rod,"[0.06781019, 0.06657875, 0.07300557, 0.07666936, 0.068570875, 0.06461203, 0.075075366, 0.05799487, 0.067820646, 0.07900437, 0.075470604, 0.0709423, 0.059196066, 0.08066073, 0.064749636, 0.057306528, 0.055317137, 0.07256073, 0.05917423, 0.073392816]",0.06829564,"[-0.1637160228500978, -0.3981653920246062, -0.44629748689840065, -0.4799047995977519, -0.10566870163016162, 0.2569242265240197, -0.3218679863254801, -0.4862190961170727, -0.4986251068033325, -0.1591643326969452, -0.5439810532106195, -0.22260110557038493, -0.1575535306130469, -0.15381665820337131, -0.26068034878352453, -0.06490199459577672, -0.3301099973068635, -0.5355107003632229, -0.27466939888875386, -0.4511515536480464]",-0.28988405198017186,"[0.4637319302693596, -0.22859700820079756, 0.12444072379983445, 0.361417824637292, -0.2644693138157768, -0.5812404590839259, 0.35525814049296045, -0.22332085723188783, -0.1759371849383854, 0.1370459302976541, 0.2775765010704563, 0.21937375580988697, 0.2604890636638936, -0.010322028693513995, 0.48002054185834725, -0.5670630541543358, -0.1921227422542069, 0.04657303076570637, -0.36646255480765444, -0.03363494439167879]",0.0041378647546613835
Objects,Food_Processor,"[0.07072157, 0.06562599, 0.06856771, 0.06348626, 0.06891971, 0.06598481, 0.08028677, 0.070326895, 0.06807636, 0.07083692, 0.06463016, 0.07140612, 0.07312751, 0.07303692, 0.06960249, 0.0662894, 0.051281568, 0.07279359, 0.059953455, 0.071596436]",0.06832753,"[-0.3915828106947381, -0.12377670320539869, -0.6583876820392138, -0.8791212282714493, -0.3267006789243623, -0.12567949192146521, -0.45439490942365124, -0.46161435677555973, -0.3045566492541272, -0.41908545887633375, -0.3090582831588864, -0.3420162251293206, -0.37359779267183724, -0.6339939555655967, -0.46923580304792356, -0.44932013614552213, -0.3025011034250058, -0.5014607528006594, -0.4136256913401737, -0.41673322910075594]",-0.41782214708859905,"[-0.025074132491248183, 0.45361271330921105, 0.4954874513778969, 0.13374203460553002, 0.25874793661387024, 0.30262247155264665, 0.35981028920387187, -0.13634077838400088, 0.22586137949531987, -0.3871475993677178, -0.15804765120175676, 0.20985806893679265, 0.10595643472175877, 0.34488339525156664, 0.1546714566216093, -0.30564612060372764, -0.20152687024815263, -0.045545959988734876, 0.22972449515940777, 0.4172220571603194]",0.12164355358622311
